"";"x";"governance_index";"innovation_index";"leadership_index";"citizenship_index";"performance_index";"productsservices_index";"workplace_index"
"2121";2121;2,52;3,97;3,72;3,63;3,89;3,08;NA
"2122";2122;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2123";2123;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2124";2124;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2125";2125;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2126";2126;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2127";2127;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2128";2128;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2129";2129;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2130";2130;2,52;3,97;3,74;3,63;3,89;3,08;NA
"2131";2131;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2132";2132;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2133";2133;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2134";2134;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2135";2135;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2136";2136;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2137";2137;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2138";2138;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2139";2139;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2140";2140;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2141";2141;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2142";2142;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2143";2143;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2144";2144;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2145";2145;2,52;3,97;3,74;3,64;3,89;3,08;NA
"2146";2146;2,52;3,97;3,74;3,64;3,89;3,07;NA
"2147";2147;2,52;3,97;3,74;3,64;3,89;3,07;NA
"2148";2148;2,52;3,97;3,74;3,64;3,89;3,07;NA
"2149";2149;2,52;3,97;3,74;3,64;3,89;3,07;NA
"2150";2150;2,52;3,97;3,74;3,64;3,89;3,07;NA
"2151";2151;2,52;3,97;3,74;3,64;3,89;3,07;NA
"2152";2152;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2153";2153;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2154";2154;2,51;3,97;3,73;3,64;3,89;3,07;NA
"2155";2155;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2156";2156;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2157";2157;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2158";2158;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2159";2159;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2160";2160;2,51;3,97;3,74;3,64;3,89;3,07;NA
"2161";2161;2,51;3,97;3,74;3,64;3,89;3,08;NA
"2162";2162;2,51;3,97;3,74;3,62;3,89;3,08;NA
"2163";2163;2,51;3,97;3,74;3,62;3,89;3,08;NA
"2164";2164;2,51;3,97;3,74;3,62;3,89;3,08;NA
"2165";2165;2,51;3,97;3,74;3,62;3,89;3,08;NA
"2166";2166;2,51;3,97;3,74;3,62;3,89;3,08;NA
"2167";2167;2,51;3,97;3,74;3,62;3,89;3,08;NA
"2168";2168;2,51;3,97;3,74;3,62;3,88;3,08;NA
"2169";2169;2,51;3,97;3,74;3,62;3,88;3,08;NA
"2170";2170;2,51;3,97;3,74;3,62;3,88;3,08;NA
"2171";2171;2,51;3,97;3,74;3,64;3,88;3,08;NA
"2172";2172;2,51;3,97;3,74;3,64;3,88;3,08;NA
"2173";2173;2,51;3,97;3,74;3,64;3,88;3,09;NA
"2174";2174;2,51;3,97;3,74;3,64;3,88;3,09;NA
"2175";2175;2,51;3,97;3,74;3,64;3,88;3,09;NA
"2176";2176;2,51;3,97;3,74;3,64;3,88;3,09;NA
"2177";2177;2,51;3,97;3,76;3,64;3,88;3,09;NA
"2178";2178;2,51;3,97;3,76;3,64;3,88;3,09;NA
"2179";2179;2,51;3,97;3,76;3,64;3,88;3,09;NA
"2180";2180;2,51;3,97;3,76;3,64;3,88;3,09;NA
"2181";2181;2,51;3,97;3,76;3,64;3,88;3,09;NA
"2182";2182;2,51;3,97;3,75;3,64;3,88;3,09;NA
"2183";2183;2,51;3,97;3,75;3,64;3,88;3,09;NA
"2184";2184;2,51;3,97;3,75;3,65;3,88;3,09;NA
"2185";2185;2,51;3,97;3,75;3,65;3,88;3,09;NA
"2186";2186;2,51;3,97;3,75;3,65;3,88;3,09;NA
"2187";2187;2,51;3,97;3,75;3,65;3,88;3,09;NA
"2188";2188;2,51;3,97;3,75;3,65;3,88;3,09;NA
"2189";2189;2,51;3,97;3,74;3,65;3,88;3,09;NA
"2190";2190;2,51;3,97;3,74;3,65;3,88;3,09;NA
"2191";2191;2,51;3,97;3,74;3,65;3,86;3,09;NA
"2192";2192;2,51;3,97;3,74;3,65;3,86;3,09;NA
"2193";2193;2,51;3,97;3,74;3,65;3,86;3,09;NA
"2194";2194;2,51;3,97;3,74;3,65;3,86;3,09;NA
"2195";2195;2,51;3,97;3,74;3,65;3,86;3,09;NA
"2196";2196;2,51;3,97;3,74;3,64;3,86;3,09;NA
"2197";2197;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2198";2198;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2199";2199;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2200";2200;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2201";2201;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2202";2202;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2203";2203;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2204";2204;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2205";2205;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2206";2206;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2207";2207;2,5;3,97;3,74;3,64;3,86;3,09;NA
"2208";2208;2,5;3,97;3,74;3,64;3,86;3,1;NA
"2209";2209;2,5;3,97;3,74;3,64;3,86;3,1;NA
"2210";2210;2,5;3,97;3,74;3,64;3,86;3,1;NA
"2211";2211;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2212";2212;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2213";2213;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2214";2214;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2215";2215;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2216";2216;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2217";2217;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2218";2218;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2219";2219;2,5;3,97;3,74;3,64;3,86;3,11;NA
"2220";2220;2,49;3,97;3,74;3,64;3,86;3,11;NA
"2221";2221;2,49;3,97;3,74;3,64;3,86;3,11;NA
"2222";2222;2,49;3,97;3,74;3,64;3,86;3,11;NA
"2223";2223;2,49;3,97;3,74;3,64;3,86;3,11;NA
"2224";2224;2,49;3,97;3,74;3,64;3,86;3,09;NA
"2225";2225;2,49;3,97;3,74;3,64;3,86;3,09;NA
"2226";2226;2,49;3,97;3,74;3,64;3,86;3,09;NA
"2227";2227;2,49;3,97;3,74;3,64;3,86;3,09;NA
"2228";2228;2,49;3,97;3,74;3,64;3,86;3,09;NA
"2229";2229;2,49;3,97;3,74;3,63;3,86;3,09;NA
"2230";2230;2,49;3,97;3,74;3,62;3,86;3,09;NA
"2231";2231;2,49;3,97;3,74;3,62;3,86;3,09;NA
"2232";2232;2,49;3,97;3,74;3,61;3,86;3,09;NA
"2233";2233;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2234";2234;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2235";2235;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2236";2236;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2237";2237;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2238";2238;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2239";2239;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2240";2240;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2241";2241;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2242";2242;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2243";2243;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2244";2244;2,49;3,97;3,76;3,61;3,86;3,09;NA
"2245";2245;2,49;3,97;3,76;3,6;3,86;3,09;NA
"2246";2246;2,49;3,97;3,76;3,6;3,86;3,09;NA
"2247";2247;2,49;3,97;3,76;3,6;3,86;3,1;NA
"2248";2248;2,49;3,97;3,76;3,6;3,86;3,1;NA
"2249";2249;2,49;3,97;3,76;3,6;3,86;3,1;NA
"2250";2250;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2251";2251;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2252";2252;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2253";2253;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2254";2254;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2255";2255;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2256";2256;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2257";2257;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2258";2258;2,49;3,97;3,76;3,59;3,86;3,1;NA
"2259";2259;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2260";2260;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2261";2261;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2262";2262;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2263";2263;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2264";2264;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2265";2265;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2266";2266;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2267";2267;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2268";2268;2,49;3,97;3,77;3,59;3,86;3,1;NA
"2269";2269;2,48;3,97;3,77;3,59;3,86;3,1;NA
"2270";2270;2,48;3,97;3,77;3,59;3,86;3,1;NA
"2271";2271;2,48;3,97;3,77;3,59;3,86;3,1;NA
"2272";2272;2,48;3,97;3,77;3,59;3,86;3,1;NA
"2273";2273;2,48;3,97;3,77;3,58;3,86;3,1;NA
"2274";2274;2,48;3,97;3,77;3,58;3,86;3,1;NA
"2275";2275;2,48;3,97;3,77;3,6;3,86;3,1;NA
"2276";2276;2,48;3,97;3,77;3,6;3,86;3,1;NA
"2277";2277;2,48;3,97;3,77;3,6;3,86;3,1;NA
"2278";2278;2,48;3,97;3,77;3,6;3,86;3,1;NA
"2279";2279;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2280";2280;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2281";2281;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2282";2282;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2283";2283;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2284";2284;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2285";2285;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2286";2286;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2287";2287;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2288";2288;2,48;3,97;3,78;3,6;3,86;3,1;NA
"2289";2289;2,48;3,97;3,78;3,6;3,86;3,09;NA
"2290";2290;2,48;3,97;3,78;3,6;3,86;3,09;NA
"2291";2291;2,48;3,97;3,78;3,6;3,86;3,09;NA
"2292";2292;2,48;3,97;3,78;3,6;3,86;3,09;NA
"2293";2293;2,48;3,97;3,78;3,6;3,86;3,09;NA
"2294";2294;2,48;3,97;3,78;3,6;3,86;3,09;NA
"2295";2295;2,48;3,97;3,78;3,58;3,86;3,09;NA
"2296";2296;2,48;3,97;3,78;3,58;3,86;3,09;NA
"2297";2297;2,48;3,97;3,78;3,58;3,86;3,09;NA
"2298";2298;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2299";2299;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2300";2300;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2301";2301;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2302";2302;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2303";2303;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2304";2304;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2305";2305;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2306";2306;2,47;3,97;3,78;3,58;3,86;3,09;NA
"2307";2307;2,47;3,97;3,78;3,58;3,86;3,1;NA
"2308";2308;2,47;3,97;3,78;3,58;3,86;3,1;NA
"2309";2309;2,47;3,97;3,78;3,58;3,86;3,1;NA
"2310";2310;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2311";2311;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2312";2312;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2313";2313;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2314";2314;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2315";2315;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2316";2316;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2317";2317;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2318";2318;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2319";2319;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2320";2320;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2321";2321;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2322";2322;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2323";2323;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2324";2324;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2325";2325;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2326";2326;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2327";2327;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2328";2328;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2329";2329;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2330";2330;2,47;3,97;3,78;3,58;3,86;3,11;NA
"2331";2331;2,47;3,97;3,78;3,58;3,86;3,1;NA
"2332";2332;2,47;3,97;3,78;3,58;3,86;3,1;NA
"2333";2333;2,47;3,97;3,78;3,58;3,86;3,1;NA
"2334";2334;2,47;3,97;3,78;3,58;3,86;3,1;NA
"2335";2335;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2336";2336;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2337";2337;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2338";2338;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2339";2339;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2340";2340;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2341";2341;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2342";2342;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2343";2343;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2344";2344;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2345";2345;2,47;3,97;3,79;3,58;3,86;3,1;NA
"2346";2346;2,47;3,97;3,79;3,57;3,86;3,1;NA
"2347";2347;2,47;3,98;3,79;3,57;3,86;3,1;NA
"2348";2348;2,47;3,98;3,79;3,57;3,86;3,11;NA
"2349";2349;2,47;3,98;3,79;3,57;3,86;3,1;NA
"2350";2350;2,47;3,98;3,79;3,57;3,86;3,1;NA
"2351";2351;2,47;3,98;3,79;3,57;3,88;3,1;NA
"2352";2352;2,47;3,98;3,79;3,57;3,88;3,1;NA
"2353";2353;2,47;3,98;3,79;3,57;3,88;3,11;NA
"2354";2354;2,47;3,98;3,79;3,57;3,88;3,11;NA
"2355";2355;2,47;3,98;3,79;3,57;3,88;3,11;NA
"2356";2356;2,47;3,98;3,8;3,57;3,88;3,11;NA
"2357";2357;2,47;3,98;3,8;3,57;3,88;3,12;NA
"2358";2358;2,47;3,98;3,8;3,57;3,88;3,12;NA
"2359";2359;2,47;3,98;3,8;3,57;3,88;3,12;NA
"2360";2360;2,47;3,98;3,8;3,57;3,88;3,12;NA
"2361";2361;2,47;3,98;3,8;3,57;3,88;3,12;NA
"2362";2362;2,47;3,98;3,8;3,57;3,88;3,13;NA
"2363";2363;2,47;3,98;3,8;3,57;3,87;3,13;NA
"2364";2364;2,47;3,98;3,8;3,57;3,87;3,13;NA
"2365";2365;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2366";2366;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2367";2367;2,47;3,98;3,8;3,57;3,87;3,13;NA
"2368";2368;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2369";2369;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2370";2370;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2371";2371;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2372";2372;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2373";2373;2,47;3,98;3,8;3,57;3,87;3,13;NA
"2374";2374;2,47;3,98;3,8;3,57;3,87;3,13;NA
"2375";2375;2,47;3,98;3,8;3,57;3,87;3,13;NA
"2376";2376;2,47;3,98;3,8;3,57;3,87;3,13;NA
"2377";2377;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2378";2378;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2379";2379;2,47;3,98;3,8;3,56;3,87;3,13;NA
"2380";2380;2,47;3,95;3,8;3,56;3,87;3,13;NA
"2381";2381;2,47;3,95;3,8;3,56;3,87;3,13;NA
"2382";2382;2,47;3,95;3,8;3,56;3,87;3,13;NA
"2383";2383;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2384";2384;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2385";2385;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2386";2386;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2387";2387;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2388";2388;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2389";2389;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2390";2390;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2391";2391;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2392";2392;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2393";2393;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2394";2394;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2395";2395;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2396";2396;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2397";2397;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2398";2398;2,47;3,95;3,8;3,57;3,87;3,13;NA
"2399";2399;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2400";2400;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2401";2401;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2402";2402;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2403";2403;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2404";2404;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2405";2405;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2406";2406;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2407";2407;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2408";2408;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2409";2409;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2410";2410;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2411";2411;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2412";2412;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2413";2413;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2414";2414;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2415";2415;2,47;3,95;3,81;3,57;3,87;3,13;NA
"2416";2416;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2417";2417;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2418";2418;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2419";2419;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2420";2420;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2421";2421;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2422";2422;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2423";2423;2,47;3,96;3,81;3,57;3,87;3,13;NA
"2424";2424;2,47;3,96;3,81;3,56;3,87;3,13;NA
"2425";2425;2,47;3,96;3,81;3,56;3,87;3,13;NA
"2426";2426;2,47;3,96;3,81;3,56;3,87;3,13;NA
"2427";2427;2,47;3,96;3,81;3,56;3,87;3,13;NA
"2428";2428;2,47;3,96;3,81;3,56;3,88;3,13;NA
"2429";2429;2,47;3,96;3,81;3,56;3,88;3,13;NA
"2430";2430;2,47;3,96;3,81;3,56;3,88;3,14;NA
"2431";2431;2,47;3,96;3,81;3,56;3,88;3,14;NA
"2432";2432;2,47;3,96;3,81;3,56;3,88;3,14;NA
"2433";2433;2,47;3,96;3,81;3,57;3,88;3,14;NA
"2434";2434;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2435";2435;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2436";2436;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2437";2437;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2438";2438;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2439";2439;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2440";2440;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2441";2441;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2442";2442;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2443";2443;2,47;3,96;3,81;3,57;3,88;3,15;NA
"2444";2444;2,47;3,96;3,81;3,56;3,88;3,15;NA
"2445";2445;2,47;3,96;3,81;3,56;3,88;3,15;NA
"2446";2446;2,47;3,96;3,81;3,56;3,88;3,15;NA
"2447";2447;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2448";2448;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2449";2449;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2450";2450;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2451";2451;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2452";2452;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2453";2453;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2454";2454;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2455";2455;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2456";2456;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2457";2457;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2458";2458;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2459";2459;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2460";2460;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2461";2461;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2462";2462;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2463";2463;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2464";2464;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2465";2465;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2466";2466;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2467";2467;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2468";2468;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2469";2469;2,46;3,96;3,81;3,54;3,88;3,15;NA
"2470";2470;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2471";2471;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2472";2472;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2473";2473;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2474";2474;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2475";2475;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2476";2476;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2477";2477;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2478";2478;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2479";2479;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2480";2480;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2481";2481;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2482";2482;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2483";2483;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2484";2484;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2485";2485;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2486";2486;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2487";2487;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2488";2488;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2489";2489;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2490";2490;2,46;3,96;3,81;3,55;3,88;3,15;NA
"2491";2491;2,46;3,96;3,81;3,56;3,88;3,15;NA
"2492";2492;2,46;3,96;3,81;3,56;3,88;3,16;NA
"2493";2493;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2494";2494;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2495";2495;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2496";2496;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2497";2497;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2498";2498;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2499";2499;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2500";2500;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2501";2501;2,46;3,96;3,82;3,56;3,88;3,16;NA
"2502";2502;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2503";2503;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2504";2504;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2505";2505;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2506";2506;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2507";2507;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2508";2508;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2509";2509;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2510";2510;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2511";2511;2,46;3,96;3,82;3,55;3,88;3,16;NA
"2512";2512;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2513";2513;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2514";2514;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2515";2515;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2516";2516;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2517";2517;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2518";2518;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2519";2519;2,45;3,96;3,82;3,55;3,88;3,16;NA
"2520";2520;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2521";2521;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2522";2522;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2523";2523;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2524";2524;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2525";2525;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2526";2526;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2527";2527;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2528";2528;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2529";2529;2,45;3,96;3,82;3,54;3,88;3,16;NA
"2530";2530;2,45;3,96;3,82;3,54;3,88;3,16;NA
